QUOTE_DATE,DTE,C_GAMMA_P_GAMMA,STRIKE
2021-07-20,254,0.01274,376
2021-07-20,332,0.01105,380
2021-07-20,345,0.01091,382
2021-07-20,514,0.00883,380
2021-07-20,549,0.00855,390
2021-07-20,878,0.00666,405
2021-07-21,0,1.8341,361
2021-07-21,2,0.20593,362
2021-07-21,5,0.15361,362
2021-07-21,7,0.10004,362
2021-07-21,9,0.08379,363
2021-07-21,12,0.07903,364
2021-07-21,14,0.07136,364
2021-07-21,16,0.06494,364
2021-07-21,19,0.06232,365
2021-07-21,21,0.05795,365
2021-07-21,23,0.05464,365
2021-07-21,26,0.0527,365
2021-07-21,28,0.04965,366
2021-07-21,30,0.04714,366
2021-07-21,33,0.04543,366
2021-07-21,35,0.04322,366
2021-07-21,37,0.0408,367
2021-07-21,58,0.03112,368
2021-07-21,71,0.02731,371
2021-07-21,86,0.02436,371
2021-07-21,121,0.01972,373
2021-07-21,149,0.01757,374
2021-07-21,163,0.01663,376
2021-07-21,184,0.01568,376
2021-07-21,240,0.01344,381
2021-07-21,253,0.01302,382
2021-07-21,331,0.01118,380
2021-07-21,344,0.01098,382
2021-07-21,513,0.00882,395
2021-07-21,548,0.00857,385
2021-07-21,877,0.00675,405
2021-07-22,1,0.31151,364
2021-07-22,4,0.20273,364
2021-07-22,6,0.12295,365
2021-07-22,8,0.0982,366
2021-07-22,11,0.09038,366
2021-07-22,13,0.07953,366
2021-07-22,15,0.07116,367
2021-07-22,18,0.0671,366
2021-07-22,20,0.06223,368
2021-07-22,22,0.05824,368
2021-07-22,25,0.05589,368
2021-07-22,27,0.05198,368
2021-07-22,29,0.04939,369
2021-07-22,32,0.0476,368
2021-07-22,34,0.04523,368
2021-07-22,36,0.04224,370
2021-07-22,43,0.03751,370
2021-07-22,57,0.03167,371
2021-07-22,70,0.02781,372
2021-07-22,85,0.0247,371
2021-07-22,120,0.01984,375
2021-07-22,148,0.01757,378
2021-07-22,162,0.01676,380
2021-07-22,183,0.01579,380
2021-07-22,239,0.01342,382
2021-07-22,252,0.0131,382
2021-07-22,330,0.01119,386
2021-07-22,343,0.01099,385
2021-07-22,512,0.00883,390
2021-07-22,547,0.00851,400
2021-07-22,876,0.00663,400
2021-07-23,0,1.90334,367.5
2021-07-23,3,0.26592,368
2021-07-23,5,0.1339,368
2021-07-23,7,0.10827,369
2021-07-23,10,0.09964,368
2021-07-23,12,0.08813,370
2021-07-23,14,0.07848,369
2021-07-23,17,0.07447,370
2021-07-23,19,0.06847,370
2021-07-23,21,0.06382,370
2021-07-23,24,0.06058,372
2021-07-23,26,0.05623,370
2021-07-23,28,0.05274,371
2021-07-23,31,0.05073,372
2021-07-23,33,0.04789,372
2021-07-23,35,0.04438,372
2021-07-23,38,0.04154,370
2021-07-23,42,0.03882,372.5
2021-07-23,56,0.03238,374
2021-07-23,69,0.0282,376
2021-07-23,84,0.0249,375
2021-07-23,119,0.01994,379
2021-07-23,147,0.01753,382
2021-07-23,161,0.01667,378
2021-07-23,182,0.01563,384
2021-07-23,238,0.01332,385
2021-07-23,251,0.01292,388
2021-07-23,329,0.01114,395
2021-07-23,342,0.0109,389
2021-07-23,511,0.0087,400
2021-07-23,546,0.00842,395
2021-07-23,875,0.00668,400
2021-07-26,0,1.0115,368
2021-07-26,2,0.16336,368
2021-07-26,4,0.1224,369
2021-07-26,7,0.10929,370
2021-07-26,9,0.09388,370
2021-07-26,11,0.08194,370
2021-07-26,14,0.07706,370
2021-07-26,16,0.07012,370
2021-07-26,18,0.06484,371
2021-07-26,21,0.0615,372
2021-07-26,23,0.05716,372
2021-07-26,25,0.05341,372
2021-07-26,28,0.05142,372
2021-07-26,30,0.04826,372
2021-07-26,32,0.04464,372
2021-07-26,35,0.04314,372
2021-07-26,39,0.03911,372.5
2021-07-26,53,0.03251,374
2021-07-26,66,0.02832,376
2021-07-26,81,0.02495,378
2021-07-26,116,0.01985,380
2021-07-26,144,0.0175,380
2021-07-26,158,0.01663,380
2021-07-26,179,0.01563,382
2021-07-26,235,0.01335,384
2021-07-26,248,0.01287,392
2021-07-26,326,0.01111,396
2021-07-26,339,0.01103,394
2021-07-26,508,0.00876,405
2021-07-26,543,0.00843,400
2021-07-26,872,0.00654,420
2021-07-27,1,0.20021,364
2021-07-27,3,0.11624,365
2021-07-27,6,0.10226,365
2021-07-27,8,0.08683,366
2021-07-27,10,0.07552,366
2021-07-27,13,0.07096,366
2021-07-27,15,0.06496,366
2021-07-27,17,0.06016,368
2021-07-27,20,0.05696,368
2021-07-27,22,0.05349,368
2021-07-27,24,0.05004,368
2021-07-27,27,0.04819,368
2021-07-27,29,0.04532,368
2021-07-27,31,0.04231,369
2021-07-27,34,0.04092,370
2021-07-27,36,0.03912,370
2021-07-27,38,0.03739,369
2021-07-27,52,0.03135,371
2021-07-27,65,0.02742,372
2021-07-27,80,0.02424,371
2021-07-27,115,0.01944,374
2021-07-27,143,0.01719,376
2021-07-27,157,0.01638,376
2021-07-27,178,0.01535,382
2021-07-27,234,0.01314,379
2021-07-27,247,0.0128,384
2021-07-27,325,0.0112,381
2021-07-27,338,0.01088,385
2021-07-27,507,0.00871,400
2021-07-27,542,0.0084,390
2021-07-27,871,0.00663,405
2021-07-28,0,1.32046,365
2021-07-28,2,0.16605,367
2021-07-28,5,0.13505,366
2021-07-28,7,0.10678,368
2021-07-28,9,0.08921,367
2021-07-28,12,0.08281,368
2021-07-28,14,0.07437,368
2021-07-28,16,0.06833,367.5
2021-07-28,19,0.06398,368
2021-07-28,21,0.05898,370
2021-07-28,23,0.05495,369
2021-07-28,26,0.05304,370
2021-07-28,28,0.04932,370
2021-07-28,30,0.04598,371
2021-07-28,33,0.04435,370
2021-07-28,35,0.04239,372
2021-07-28,37,0.04018,371
2021-07-28,51,0.03329,372
2021-07-28,64,0.02884,374
2021-07-28,79,0.02533,375
2021-07-28,114,0.02012,376
2021-07-28,142,0.0177,378
2021-07-28,156,0.01693,380
2021-07-28,177,0.01578,380
2021-07-28,233,0.01361,385
2021-07-28,246,0.01306,384
2021-07-28,324,0.01126,392
2021-07-28,337,0.01121,389
2021-07-28,506,0.00883,390
2021-07-28,541,0.00868,400
2021-07-28,870,0.00656,400
2021-07-29,1,0.3751,365
2021-07-29,4,0.21312,366
2021-07-29,6,0.14218,366
2021-07-29,8,0.11244,367.5
2021-07-29,11,0.10131,368
2021-07-29,13,0.08762,368
2021-07-29,15,0.07786,368
2021-07-29,18,0.07287,368
2021-07-29,20,0.06605,370
2021-07-29,22,0.06076,370
2021-07-29,25,0.05794,369
2021-07-29,27,0.05378,370
2021-07-29,29,0.04967,370
2021-07-29,32,0.0476,370
2021-07-29,34,0.04493,370
2021-07-29,36,0.04267,371
2021-07-29,43,0.03854,372
2021-07-29,50,0.03484,373
2021-07-29,63,0.02988,373
2021-07-29,78,0.02604,374
2021-07-29,113,0.02058,377
2021-07-29,141,0.01804,378
2021-07-29,155,0.01707,378
2021-07-29,176,0.016,380
2021-07-29,232,0.01379,384
2021-07-29,245,0.01314,388
2021-07-29,323,0.01128,394
2021-07-29,336,0.011,389
2021-07-29,505,0.00877,400
2021-07-29,540,0.00849,395
2021-07-29,869,0.00671,410
2021-07-30,0,1.04227,365
2021-07-30,3,0.22409,365
2021-07-30,5,0.13388,365
2021-07-30,7,0.10246,365
2021-07-30,10,0.09217,366
2021-07-30,12,0.07997,366
2021-07-30,14,0.07184,366
2021-07-30,17,0.0676,366
2021-07-30,19,0.06191,368
2021-07-30,21,0.05701,368
2021-07-30,24,0.05439,367
2021-07-30,26,0.05091,368
2021-07-30,28,0.04713,368
2021-07-30,31,0.04537,368
2021-07-30,33,0.04318,370
2021-07-30,35,0.04103,370
2021-07-30,39,0.03937,370
2021-07-30,42,0.03708,370
2021-07-30,49,0.0337,371
2021-07-30,62,0.02889,373
2021-07-30,77,0.0254,373
2021-07-30,112,0.02012,374
2021-07-30,140,0.01779,378
2021-07-30,154,0.01693,376
2021-07-30,175,0.0158,378
2021-07-30,231,0.01346,384
2021-07-30,244,0.01298,387
2021-07-30,322,0.01117,388
2021-07-30,335,0.01098,390
2021-07-30,504,0.0088,395
2021-07-30,539,0.00854,390
2021-07-30,868,0.0066,390
2021-08-02,0,0.95827,365
2021-08-02,2,0.1779,365
2021-08-02,4,0.124,366
2021-08-02,7,0.1093,366
2021-08-02,9,0.09169,366
2021-08-02,11,0.07967,366
2021-08-02,14,0.07412,366
2021-08-02,16,0.06687,368
2021-08-02,18,0.06118,368
2021-08-02,21,0.05835,368
2021-08-02,23,0.05391,368
2021-08-02,25,0.04947,369
2021-08-02,28,0.04757,370
2021-08-02,30,0.04485,368
2021-08-02,32,0.04259,369
2021-08-02,36,0.04109,368
2021-08-02,39,0.03839,370
2021-08-02,46,0.03447,372
2021-08-02,59,0.02965,371
2021-08-02,74,0.02586,372
2021-08-02,109,0.02041,376
2021-08-02,137,0.01793,378
2021-08-02,151,0.01702,378
2021-08-02,172,0.01593,382
2021-08-02,228,0.01353,379
2021-08-02,241,0.01307,385
2021-08-02,319,0.01122,386
2021-08-02,332,0.01097,394
2021-08-02,501,0.00884,400
2021-08-02,536,0.00851,395
2021-08-02,865,0.00662,410
2021-08-03,1,0.3821,367
2021-08-03,3,0.17339,368
2021-08-03,6,0.1437,368
2021-08-03,8,0.11379,368
2021-08-03,10,0.0979,368
2021-08-03,13,0.08868,368
2021-08-03,15,0.07842,370
2021-08-03,17,0.07107,370
2021-08-03,20,0.06705,370
2021-08-03,22,0.06121,370
2021-08-03,24,0.05566,370
2021-08-03,27,0.05292,372
2021-08-03,29,0.04944,370
2021-08-03,31,0.04662,371
2021-08-03,35,0.0447,370
2021-08-03,36,0.04269,370
2021-08-03,38,0.04157,372
2021-08-03,45,0.03694,372
2021-08-03,58,0.03118,374
2021-08-03,73,0.02708,375
2021-08-03,108,0.02109,379
2021-08-03,136,0.01838,378
2021-08-03,150,0.01735,378
2021-08-03,171,0.01626,384
2021-08-03,227,0.01373,386
2021-08-03,240,0.01335,384
2021-08-03,318,0.01128,387
2021-08-03,331,0.01106,388
2021-08-03,500,0.00885,390
2021-08-03,535,0.00857,390
2021-08-03,864,0.00668,410
2021-08-04,0,1.11301,367
2021-08-04,2,0.19939,368
2021-08-04,5,0.16027,368
2021-08-04,7,0.11958,368
2021-08-04,9,0.10072,370
2021-08-04,12,0.09197,370
2021-08-04,14,0.08078,370
2021-08-04,16,0.07167,370
2021-08-04,19,0.06804,371
2021-08-04,21,0.06197,372
2021-08-04,23,0.05622,371
2021-08-04,26,0.05407,372
2021-08-04,28,0.05008,372
2021-08-04,30,0.04742,372
2021-08-04,34,0.04565,372
2021-08-04,35,0.04417,372
2021-08-04,37,0.04209,373
2021-08-04,44,0.03731,372
2021-08-04,57,0.03148,375
2021-08-04,72,0.02716,375
2021-08-04,107,0.02125,377
2021-08-04,135,0.01846,380
2021-08-04,149,0.01745,382
2021-08-04,170,0.01626,378
2021-08-04,226,0.01378,387
2021-08-04,239,0.01334,386
2021-08-04,317,0.0114,392
2021-08-04,330,0.01117,389
2021-08-04,499,0.00887,400
2021-08-04,534,0.00861,395
2021-08-04,863,0.00669,410
2021-08-05,1,0.27732,370
2021-08-05,4,0.19111,370
2021-08-05,6,0.13657,370
2021-08-05,8,0.11175,372
2021-08-05,11,0.10066,372
2021-08-05,13,0.08729,372
2021-08-05,15,0.07771,372
2021-08-05,18,0.07288,372
2021-08-05,20,0.06593,372
2021-08-05,22,0.05977,373
2021-08-05,25,0.05688,374
2021-08-05,27,0.05293,374
2021-08-05,29,0.04964,374
2021-08-05,33,0.04763,375
2021-08-05,34,0.04632,374
2021-08-05,36,0.04394,374
2021-08-05,43,0.0389,375
2021-08-05,50,0.03494,376
2021-08-05,56,0.0326,375
2021-08-05,71,0.02792,378
2021-08-05,106,0.02167,380
2021-08-05,134,0.01885,380
2021-08-05,148,0.01778,380
2021-08-05,169,0.01654,384
2021-08-05,225,0.014,390
2021-08-05,238,0.01354,387
2021-08-05,316,0.01144,392
2021-08-05,329,0.01124,390
2021-08-05,498,0.00894,400
2021-08-05,533,0.00867,405
2021-08-05,862,0.00671,425
2021-08-06,0,1.43018,367.5
2021-08-06,3,0.29165,368
2021-08-06,5,0.16657,369
2021-08-06,7,0.12826,369
2021-08-06,10,0.11213,370
2021-08-06,12,0.09471,370
2021-08-06,14,0.08243,370
2021-08-06,17,0.07816,370
2021-08-06,19,0.06997,370
2021-08-06,21,0.06277,371
2021-08-06,24,0.05981,370
2021-08-06,26,0.05534,372
2021-08-06,28,0.05169,372
2021-08-06,32,0.04951,372
2021-08-06,33,0.04809,372
2021-08-06,35,0.04553,372.5
2021-08-06,38,0.04341,370
2021-08-06,42,0.04006,373
2021-08-06,49,0.03574,373
2021-08-06,55,0.0334,375
2021-08-06,70,0.02854,376
2021-08-06,105,0.02207,377
2021-08-06,133,0.0191,378
2021-08-06,147,0.01805,378
2021-08-06,168,0.01676,380
2021-08-06,224,0.01406,385
2021-08-06,237,0.01367,386
2021-08-06,315,0.01158,387
2021-08-06,328,0.01138,390
2021-08-06,497,0.00905,400
2021-08-06,532,0.0087,400
2021-08-06,861,0.00669,405
2021-08-09,0,0.6759,368
2021-08-09,2,0.22886,369
2021-08-09,4,0.15922,369
2021-08-09,7,0.13525,370
2021-08-09,9,0.10977,370
2021-08-09,11,0.09372,371
2021-08-09,14,0.08635,370
2021-08-09,16,0.07619,370
2021-08-09,18,0.06786,371
2021-08-09,21,0.06411,372
2021-08-09,23,0.05914,372
2021-08-09,25,0.05475,372
2021-08-09,29,0.05209,372
2021-08-09,30,0.05052,373
2021-08-09,32,0.04782,372
2021-08-09,35,0.04526,370
2021-08-09,39,0.04164,373
2021-08-09,46,0.03688,373
2021-08-09,52,0.03438,374
2021-08-09,67,0.02923,376
2021-08-09,102,0.02225,377
2021-08-09,130,0.01933,380
2021-08-09,144,0.01815,382
2021-08-09,165,0.01683,382
2021-08-09,221,0.01416,388
2021-08-09,234,0.01368,387
2021-08-09,312,0.01159,392
2021-08-09,325,0.01131,388
2021-08-09,494,0.00905,405
2021-08-09,529,0.0087,400
2021-08-09,858,0.00672,410
2021-08-10,1,0.27293,367
2021-08-10,3,0.16695,367.5
2021-08-10,6,0.13723,368
2021-08-10,8,0.10977,368
2021-08-10,10,0.09231,368
2021-08-10,13,0.08523,369
2021-08-10,15,0.0754,368
2021-08-10,17,0.06669,369
2021-08-10,20,0.06309,370
2021-08-10,22,0.05806,370
2021-08-10,24,0.05361,370
2021-08-10,28,0.05103,370
2021-08-10,29,0.04947,371
2021-08-10,31,0.04653,371
2021-08-10,34,0.04472,370
2021-08-10,36,0.0425,370
2021-08-10,38,0.04059,372
2021-08-10,45,0.03619,373
2021-08-10,51,0.03378,374
2021-08-10,66,0.02871,375
2021-08-10,101,0.02195,378
2021-08-10,129,0.01891,376
2021-08-10,143,0.01791,380
2021-08-10,164,0.01664,380
2021-08-10,220,0.01398,382
2021-08-10,233,0.01353,385
2021-08-10,311,0.01153,385
2021-08-10,324,0.01124,388
2021-08-10,493,0.00897,395
2021-08-10,528,0.0087,405
2021-08-10,857,0.00668,405
2021-08-11,0,2.26443,366
2021-08-11,2,0.22312,366
2021-08-11,5,0.16818,366
2021-08-11,7,0.12722,368
2021-08-11,9,0.10377,367
2021-08-11,12,0.09518,368
2021-08-11,14,0.0828,368
2021-08-11,16,0.07178,368
2021-08-11,19,0.06732,368
2021-08-11,21,0.06151,370
2021-08-11,23,0.05678,370
2021-08-11,27,0.054,370
2021-08-11,28,0.05227,371
2021-08-11,30,0.04885,370
2021-08-11,33,0.04713,370
2021-08-11,35,0.04456,371
2021-08-11,37,0.04229,371
2021-08-11,44,0.03746,372.5
2021-08-11,50,0.03462,372
2021-08-11,65,0.02923,373
2021-08-11,100,0.02222,377
2021-08-11,128,0.01915,380
2021-08-11,142,0.01806,378
2021-08-11,163,0.01676,380
2021-08-11,219,0.01401,384
2021-08-11,232,0.01359,386
2021-08-11,310,0.01153,384
2021-08-11,323,0.01128,388
2021-08-11,492,0.00896,390
2021-08-11,527,0.00867,400
2021-08-11,856,0.00673,405
2021-08-12,1,0.40347,368
2021-08-12,4,0.2264,368
2021-08-12,6,0.15197,368
2021-08-12,8,0.11973,368
2021-08-12,11,0.10754,369
2021-08-12,13,0.09135,370
2021-08-12,15,0.07766,369
2021-08-12,18,0.07272,370
2021-08-12,20,0.06579,370
2021-08-12,22,0.06056,371
2021-08-12,26,0.05709,372
2021-08-12,27,0.05528,372
2021-08-12,29,0.05145,372
2021-08-12,32,0.04951,372
2021-08-12,34,0.04676,372
2021-08-12,36,0.04413,372
2021-08-12,43,0.03866,372
2021-08-12,49,0.03577,373
2021-08-12,50,0.03524,374
2021-08-12,64,0.02988,374
2021-08-12,99,0.02253,376
2021-08-12,127,0.01933,382
2021-08-12,141,0.01818,382
2021-08-12,162,0.01686,382
2021-08-12,218,0.01415,384
2021-08-12,231,0.01369,386
2021-08-12,309,0.01156,388
2021-08-12,322,0.01127,389
2021-08-12,491,0.00898,395
2021-08-12,526,0.00869,400
2021-08-12,855,0.0068,400
2021-08-13,0,0.9469,369
2021-08-13,3,0.36707,369
2021-08-13,5,0.20356,370
2021-08-13,7,0.15252,370
2021-08-13,10,0.13244,370
2021-08-13,12,0.10868,370
2021-08-13,14,0.08981,371
2021-08-13,17,0.08229,370
2021-08-13,19,0.07391,372
2021-08-13,21,0.06686,371
2021-08-13,25,0.06322,372
2021-08-13,26,0.06029,371
2021-08-13,28,0.05599,372.5
2021-08-13,31,0.05351,373
2021-08-13,33,0.05017,372
2021-08-13,35,0.04735,373
2021-08-13,38,0.04456,370
2021-08-13,42,0.04094,374
2021-08-13,48,0.03758,374
2021-08-13,49,0.03683,375
2021-08-13,63,0.03101,375
2021-08-13,98,0.02303,377
2021-08-13,126,0.01971,380
2021-08-13,140,0.01853,384
2021-08-13,161,0.01717,384
2021-08-13,217,0.0143,386
2021-08-13,230,0.01374,384
2021-08-13,308,0.0116,390
2021-08-13,321,0.01136,389
2021-08-13,490,0.00897,405
2021-08-13,525,0.00873,405
2021-08-13,854,0.00678,415
2021-08-16,0,2.32299,369
2021-08-16,2,0.25336,370
2021-08-16,4,0.17169,370
2021-08-16,7,0.14761,369
2021-08-16,9,0.11841,370
2021-08-16,11,0.09633,371
2021-08-16,14,0.08755,372
2021-08-16,16,0.07753,372
2021-08-16,18,0.06986,372.5
2021-08-16,22,0.06539,372
2021-08-16,23,0.06272,372
2021-08-16,25,0.05761,373
2021-08-16,28,0.05535,373
2021-08-16,30,0.05151,373
2021-08-16,32,0.04834,374
2021-08-16,35,0.04547,370
2021-08-16,39,0.04199,374
2021-08-16,45,0.03813,374
2021-08-16,46,0.03772,375
2021-08-16,60,0.0314,376
2021-08-16,95,0.02334,378
2021-08-16,123,0.01992,382
2021-08-16,137,0.01867,380
2021-08-16,158,0.01733,384
2021-08-16,214,0.01443,387
2021-08-16,227,0.0139,387
2021-08-16,305,0.01163,390
2021-08-16,318,0.01143,392
2021-08-16,487,0.00903,405
2021-08-16,522,0.0088,400
2021-08-16,851,0.00689,410
2021-08-17,1,0.31787,366
2021-08-17,3,0.16034,366
2021-08-17,6,0.13253,367
2021-08-17,8,0.10539,368
2021-08-17,10,0.08567,368
2021-08-17,13,0.07808,368
2021-08-17,15,0.06971,368
2021-08-17,17,0.06304,369
2021-08-17,21,0.05949,368
2021-08-17,22,0.0574,369
2021-08-17,24,0.05337,369
2021-08-17,27,0.05116,369
2021-08-17,29,0.0483,371
2021-08-17,31,0.04543,371
2021-08-17,34,0.04377,370
2021-08-17,36,0.04145,370
2021-08-17,38,0.03985,370
2021-08-17,44,0.03654,371
2021-08-17,45,0.03596,372
2021-08-17,59,0.03047,373
2021-08-17,94,0.02285,375
2021-08-17,122,0.01956,378
2021-08-17,136,0.01849,380
2021-08-17,157,0.01715,378
2021-08-17,213,0.01425,384
2021-08-17,226,0.01381,386
2021-08-17,304,0.01167,392
2021-08-17,317,0.0114,387
2021-08-17,486,0.00904,400
2021-08-17,521,0.00875,385
2021-08-17,850,0.00678,395
2021-08-18,0,1.16657,362
2021-08-18,2,0.13293,364
2021-08-18,5,0.10988,363
2021-08-18,7,0.08872,364
2021-08-18,9,0.07245,364
2021-08-18,12,0.06634,365
2021-08-18,14,0.05972,365
2021-08-18,16,0.05454,367
2021-08-18,20,0.05195,366
2021-08-18,21,0.05013,366
2021-08-18,23,0.04693,367
2021-08-18,26,0.04537,366
2021-08-18,28,0.04287,367
2021-08-18,30,0.0406,367
2021-08-18,33,0.03932,368
2021-08-18,35,0.03745,368
2021-08-18,37,0.03609,367.5
2021-08-18,43,0.03351,368
2021-08-18,44,0.03285,369
2021-08-18,58,0.02829,369
2021-08-18,93,0.02161,371
2021-08-18,121,0.01869,374
2021-08-18,135,0.01768,374
2021-08-18,156,0.01649,376
2021-08-18,212,0.01385,381
2021-08-18,225,0.01339,376
2021-08-18,303,0.01142,385
2021-08-18,316,0.01113,381
2021-08-18,485,0.00892,390
2021-08-18,520,0.00868,390
2021-08-18,849,0.00681,405
2021-08-19,1,0.21562,364
2021-08-19,4,0.14617,366
2021-08-19,6,0.10904,366
2021-08-19,8,0.08463,366
2021-08-19,11,0.07544,366
2021-08-19,13,0.0666,368
2021-08-19,15,0.06004,368
2021-08-19,19,0.05661,368
2021-08-19,20,0.05436,368
2021-08-19,22,0.05029,369
2021-08-19,25,0.04836,369
2021-08-19,27,0.0455,369
2021-08-19,29,0.04276,370
2021-08-19,32,0.04147,370
2021-08-19,34,0.0393,370
2021-08-19,36,0.03744,371
2021-08-19,42,0.03429,370
2021-08-19,43,0.03377,371
2021-08-19,57,0.02859,371
2021-08-19,92,0.02179,375
2021-08-19,120,0.01878,378
2021-08-19,134,0.0177,374
2021-08-19,155,0.0165,378
2021-08-19,211,0.01379,385
2021-08-19,224,0.01333,380
2021-08-19,302,0.01145,385
2021-08-19,315,0.01115,388
2021-08-19,484,0.00895,395
2021-08-19,519,0.00865,395
2021-08-19,848,0.00673,405
2021-08-20,0,0.81671,368
2021-08-20,3,0.28417,368
2021-08-20,5,0.1628,368
2021-08-20,7,0.11894,370
2021-08-20,10,0.10429,370
2021-08-20,12,0.08768,370
2021-08-20,14,0.07642,371
2021-08-20,18,0.07057,372
2021-08-20,19,0.06732,371
2021-08-20,21,0.06146,371
2021-08-20,24,0.05869,372
2021-08-20,26,0.05428,373
2021-08-20,28,0.05058,373
2021-08-20,31,0.04836,371
2021-08-20,33,0.04495,374
2021-08-20,35,0.04296,372.5
2021-08-20,38,0.04068,370
2021-08-20,41,0.03898,373
2021-08-20,42,0.03788,374
2021-08-20,56,0.03146,376
2021-08-20,91,0.02299,379
2021-08-20,119,0.01954,382
2021-08-20,133,0.01842,384
2021-08-20,154,0.01702,384
2021-08-20,210,0.01415,386
2021-08-20,223,0.01363,384
2021-08-20,301,0.01158,388
2021-08-20,314,0.0113,395
2021-08-20,483,0.00899,395
2021-08-20,518,0.00879,400
2021-08-20,847,0.00679,415
2021-08-23,0,0.87697,373
2021-08-23,2,0.25639,374
2021-08-23,4,0.15558,374
2021-08-23,7,0.13297,374
2021-08-23,9,0.10701,375
2021-08-23,11,0.09188,375
2021-08-23,15,0.08419,375
2021-08-23,16,0.07936,375
2021-08-23,18,0.07156,376
2021-08-23,21,0.06754,376
2021-08-23,23,0.06206,377
2021-08-23,25,0.05731,377
2021-08-23,28,0.05452,377
2021-08-23,30,0.05033,378
2021-08-23,32,0.04773,377.5
2021-08-23,35,0.04546,375
2021-08-23,38,0.04284,378
2021-08-23,39,0.04186,378
2021-08-23,53,0.034,378
2021-08-23,88,0.02429,382
2021-08-23,116,0.02039,384
2021-08-23,130,0.01921,385
2021-08-23,151,0.01766,388
2021-08-23,207,0.01451,386
2021-08-23,220,0.014,392
2021-08-23,298,0.01175,398
2021-08-23,311,0.01151,394
2021-08-23,480,0.00904,410
2021-08-23,515,0.00878,400
2021-08-23,844,0.00682,415
2021-08-24,1,0.37565,374
2021-08-24,3,0.18182,375
2021-08-24,6,0.14805,375
2021-08-24,8,0.11638,376
2021-08-24,10,0.09846,376
2021-08-24,14,0.08985,376
2021-08-24,15,0.08443,376
2021-08-24,17,0.07547,377
2021-08-24,20,0.07116,377
2021-08-24,22,0.06496,377
2021-08-24,24,0.05987,378
2021-08-24,27,0.05668,377
2021-08-24,29,0.05217,378
2021-08-24,31,0.04936,377.5
2021-08-24,34,0.04734,380
2021-08-24,36,0.04491,380
2021-08-24,37,0.04407,378
2021-08-24,38,0.04298,379
2021-08-24,52,0.03469,380
2021-08-24,87,0.02457,382
2021-08-24,115,0.02063,387
2021-08-24,129,0.0193,384
2021-08-24,150,0.01773,387
2021-08-24,206,0.01448,392
2021-08-24,219,0.01399,395
2021-08-24,297,0.01168,394
2021-08-24,310,0.01147,396
2021-08-24,479,0.009,400
2021-08-24,514,0.00871,410
2021-08-24,843,0.0068,415
2021-08-25,0,0.72766,374
2021-08-25,2,0.22448,375
2021-08-25,5,0.17009,376
2021-08-25,7,0.13242,376
2021-08-25,9,0.1095,376
2021-08-25,13,0.09856,376
2021-08-25,14,0.09161,376
2021-08-25,16,0.08117,377
2021-08-25,19,0.07623,377
2021-08-25,21,0.06913,378
2021-08-25,23,0.06327,378
2021-08-25,26,0.0597,378
2021-08-25,28,0.0547,378
2021-08-25,30,0.0517,378
2021-08-25,33,0.04947,380
2021-08-25,35,0.04695,380
2021-08-25,36,0.04591,380
2021-08-25,37,0.04498,379
2021-08-25,51,0.03597,380
2021-08-25,86,0.02515,384
2021-08-25,114,0.02096,386
2021-08-25,128,0.01959,385
2021-08-25,149,0.01802,387
2021-08-25,205,0.01469,392
2021-08-25,218,0.01414,390
2021-08-25,296,0.01182,398
2021-08-25,309,0.01147,390
2021-08-25,478,0.00903,410
2021-08-25,513,0.00876,400
2021-08-25,842,0.00676,410
2021-08-26,1,0.2318,373
2021-08-26,4,0.15943,374
2021-08-26,6,0.11851,374
2021-08-26,8,0.09696,374
2021-08-26,12,0.08816,375
2021-08-26,13,0.08259,375
2021-08-26,15,0.07356,376
2021-08-26,18,0.06904,376
2021-08-26,20,0.06321,376
2021-08-26,22,0.05807,376
2021-08-26,25,0.05514,376
2021-08-26,27,0.05083,376
2021-08-26,29,0.04823,377
2021-08-26,32,0.04618,375
2021-08-26,34,0.04402,375
2021-08-26,35,0.04335,378
2021-08-26,36,0.04242,377.5
2021-08-26,43,0.0379,377
2021-08-26,50,0.0345,378
2021-08-26,85,0.02451,381
2021-08-26,113,0.02047,385
2021-08-26,127,0.01922,386
2021-08-26,148,0.0177,386
2021-08-26,204,0.0144,390
2021-08-26,217,0.01388,392
2021-08-26,295,0.0116,396
2021-08-26,308,0.01135,396
2021-08-26,477,0.00895,395
2021-08-26,512,0.00871,405
2021-08-26,841,0.00676,415
2021-08-27,0,2.74123,376
2021-08-27,3,0.33141,376
2021-08-27,5,0.19489,377
2021-08-27,7,0.14376,377.5
2021-08-27,11,0.12259,378
2021-08-27,12,0.11456,378
2021-08-27,14,0.09852,378
2021-08-27,17,0.09149,378
2021-08-27,19,0.08088,379
2021-08-27,21,0.07315,379
2021-08-27,24,0.06878,379
